CSDUID,CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3521005,Mississauga,43.5674879,-79.5772008,Duplex/Triplex,2000.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5674879,-79.5772008,Basement,2500.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5668399,-79.7627681,House,3600.0,3.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5666698,-79.66249,Condo,2500.0,1.5,2.0,0,0,0,651.0,1,771891
3521005,Mississauga,43.5666698,-79.66249,Apartment,2500.0,1.5,2.0,0,0,0,651.0,1,771891
3521005,Mississauga,43.566589,-79.728393,Townhouse,2825.0,3.0,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5665353,-79.739637,House,4050.0,4.0,2.5,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5650682,-79.7431421,Basement,1900.0,2.0,1.0,1,1,1,905.0,2,771891
3521005,Mississauga,43.5641466,-79.6445965,Basement,1500.0,2.0,1.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.564031,-79.7464718,Basement,1599.0,1.5,1.0,1,1,1,750.0,1,771891
3521005,Mississauga,43.5640239,-79.7398122,Basement,1600.0,1.0,1.0,1,1,1,650.0,1,771891
3521005,Mississauga,43.5633774,-79.6589818,Townhouse,3000.0,4.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5630557,-79.6405831,Basement,2000.0,2.5,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5629107,-79.6603851,Basement,990.0,3.0,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5628788,-79.7699515,Townhouse,2999.0,3.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.562108,-79.7482242,Basement,1600.0,1.5,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5619741,-79.6419648,House,2500.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.561844,-79.6550634,House,2500.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,House,2900.0,4.5,4.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,House,2900.0,3.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,House,2900.0,3.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Townhouse,1000.0,3.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Condo,2500.0,2.0,2.0,0,0,1,755.0,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Condo,2800.0,2.5,2.0,0,1,1,820.0,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Basement,1950.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Basement,1795.0,2.5,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Basement,2000.0,3.5,1.5,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5617742,-79.7231612,Basement,1850.0,2.0,1.0,0,0,0,850.0,1,771891
3521005,Mississauga,43.5614595,-79.7364116,Basement,1750.0,2.0,2.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5612792,-79.7489252,House,3700.0,4.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5612667,-79.7520795,Basement,1450.0,1.5,1.0,1,1,1,400.0,1,771891
3521005,Mississauga,43.561067,-79.721282,Condo,2500.0,1.5,2.0,0,1,1,699.0,1,771891
3521005,Mississauga,43.5609483,-79.7663632,Basement,1200.0,1.0,1.0,1,1,1,500.0,1,771891
3521005,Mississauga,43.5605465,-79.7334151,Townhouse,2299.0,1.0,1.0,0,0,1,650.0,1,771891
3521005,Mississauga,43.5605397,-79.6485808,House,6800.0,3.0,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5603163,-79.6661735,Apartment,2400.0,4.0,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5602718,-79.7361318,Condo,2250.0,1.0,1.0,0,0,1,700.0,1,771891
3521005,Mississauga,43.5602145,-79.7353199,Condo,2095.0,1.0,1.0,0,0,1,633.0,1,771891
3521005,Mississauga,43.5601439,-79.6577538,Basement,1850.0,3.0,1.0,0,0,0,800.0,1,771891
3521005,Mississauga,43.5599325,-79.7208824,Basement,2000.0,2.0,1.0,0,0,0,900.0,1,771891
3521005,Mississauga,43.559837,-79.6609113,Basement,1600.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.559286,-79.6463071,Apartment,1750.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5592558,-79.6627715,Basement,1600.0,1.0,1.0,1,1,1,800.0,1,771891
3521005,Mississauga,43.5589699,-79.748049,House,3400.0,4.0,4.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5584313,-79.7157987,Condo,2150.0,1.5,1.0,1,1,1,650.0,1,771891
3521005,Mississauga,43.557864,-79.6395934,Basement,1200.0,1.0,1.0,0,0,0,800.0,1,771891
3521005,Mississauga,43.5577863,-79.7064544,Condo,2800.0,2.0,2.0,0,1,1,943.0,1,771891
3521005,Mississauga,43.5577863,-79.7064544,Apartment,2745.0,2.5,2.0,0,1,1,920.0,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Condo,1965.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Condo,2490.0,2.0,2.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.557533,-79.6470527,Townhouse,2699.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5570546,-79.7348267,Basement,1650.0,2.0,1.0,1,1,1,700.0,1,771891
3521005,Mississauga,43.5565761,-79.5829945,Condo,3850.0,2.5,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5563643,-79.7208824,Basement,1950.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.55629,-79.70824,Condo,2900.0,2.5,2.0,0,0,1,820.0,1,771891
3521005,Mississauga,43.5561979,-79.7079915,Condo,2900.0,2.5,2.0,0,1,1,880.0,1,771891
3521005,Mississauga,43.5560677,-79.7069453,Basement,1395.0,1.0,1.0,1,1,1,400.0,1,771891
3521005,Mississauga,43.5559833,-79.5822045,Condo,2645.0,1.0,2.5,0,0,1,915.0,1,771891
3521005,Mississauga,43.555917,-79.5822923,Condo,2800.0,1.0,2.0,1,1,1,914.0,1,771891
3521005,Mississauga,43.555842,-79.6455639,Apartment,1999.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5555491,-79.7070689,Condo,2500.0,2.5,2.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5554169,-79.7087862,Condo,2795.0,2.5,2.0,0,1,1,880.0,1,771891
3521005,Mississauga,43.5552256,-79.5855851,Condo,3800.0,2.5,3.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5550358,-79.7209781,House,2850.0,3.0,3.0,0,0,0,693.2284334664314,0,771891
3521005,Mississauga,43.5550093,-79.7552336,Basement,1600.0,1.0,1.0,0,0,0,900.0,1,771891
3521005,Mississauga,43.5550093,-79.7552336,Basement,950.0,1.0,1.0,1,1,1,500.0,1,771891
3521005,Mississauga,43.5550093,-79.7552336,Apartment,1600.0,1.0,1.0,0,0,0,900.0,1,771891
3521005,Mississauga,43.5550093,-79.7552336,Apartment,950.0,1.0,1.0,1,1,1,600.0,1,771891
3521005,Mississauga,43.5549805,-79.6500351,Basement,1700.0,1.0,1.0,1,1,1,500.0,1,771891
3521005,Mississauga,43.5542103,-79.7209248,Townhouse,2825.0,3.0,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5541298,-79.6472281,Apartment,2240.0,2.0,1.0,0,1,0,873.0,1,771891
3521005,Mississauga,43.5541298,-79.6472281,Apartment,2240.0,2.0,1.0,0,1,0,811.0,1,771891
3521005,Mississauga,43.5541038,-79.7419153,Basement,1300.0,1.0,1.0,1,1,1,750.0,1,771891
3521005,Mississauga,43.5535485,-79.5870544,Condo,2450.0,1.5,1.0,0,0,0,725.0,1,771891
3521005,Mississauga,43.5534115,-79.711024,Condo,2800.0,2.0,2.0,0,1,1,900.0,1,771891
3521005,Mississauga,43.5533444,-79.715448,Condo,2150.0,1.0,1.0,0,0,1,661.0,1,771891
3521005,Mississauga,43.5530959,-79.7110653,Condo,2000.0,1.5,1.0,0,0,0,655.0,1,771891
3521005,Mississauga,43.5530959,-79.7110653,Condo,2425.0,2.0,1.0,0,1,1,900.0,1,771891
3521005,Mississauga,43.5530578,-79.7303478,Basement,1550.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5524867,-79.7240376,Townhouse,2900.0,3.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5522024,-79.588788,House,3800.0,3.5,2.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5521863,-79.7192828,Townhouse,2250.0,1.0,1.0,0,0,1,660.0,1,771891
3521005,Mississauga,43.5517215,-79.7254399,Townhouse,3400.0,3.5,3.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5505896,-79.7096628,Basement,1750.0,2.0,1.0,1,1,1,800.0,1,771891
3521005,Mississauga,43.5503511,-79.7382349,Basement,1899.0,2.0,1.0,0,0,0,500.0,1,771891
3521005,Mississauga,43.5494035,-79.5884588,Apartment,1450.0,1.0,1.0,1,1,1,650.0,1,771891
3521005,Mississauga,43.5488728,-79.5893585,Apartment,2500.0,3.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5488728,-79.5893585,Apartment,1895.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5488728,-79.5893585,Apartment,2350.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5488728,-79.5893585,Apartment,1575.0,0.5,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5486294,-79.7216712,Condo,2800.0,2.0,2.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5480808,-79.7180776,Townhouse,3000.0,3.0,2.5,0,0,1,693.2284334664314,1,771891
3521005,Mississauga,43.5480072,-79.7209551,Condo,2095.0,1.0,1.0,0,0,1,662.0,1,771891
3521005,Mississauga,43.5469938,-79.7153705,Townhouse,2925.0,3.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5468894,-79.6805773,Basement,1100.0,0.5,1.0,1,1,1,600.0,2,771891
3521005,Mississauga,43.5468071,-79.5931767,Apartment,1650.0,0.5,1.5,1,1,1,500.0,1,771891
3521005,Mississauga,43.546676,-79.7192937,Condo,1825.0,1.0,1.0,0,0,1,459.0,1,771891
3521005,Mississauga,43.5458577,-79.7445401,Basement,1700.0,2.5,1.0,1,1,1,800.0,1,771891
3521005,Mississauga,43.5458519,-79.7394617,Basement,1250.0,1.0,1.0,1,1,1,750.0,1,771891
3521005,Mississauga,43.5458298,-79.7235994,Basement,1850.0,2.0,1.0,0,1,1,800.0,1,771891
3521005,Mississauga,43.5456247,-79.7468223,Basement,1595.0,1.0,1.0,1,1,1,700.0,1,771891
3521005,Mississauga,43.5454054,-79.7221971,Townhouse,3400.0,3.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5454054,-79.7221971,Townhouse,3350.0,3.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5452376,-79.7359565,Basement,1650.0,1.5,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5451056,-79.7443688,House,3600.0,4.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5439375,-79.6838874,House,3600.0,4.0,3.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5439375,-79.6838874,Townhouse,2650.0,2.0,2.5,0,0,0,988.0,1,771891
3521005,Mississauga,43.5439375,-79.6838874,Basement,1850.0,2.0,1.0,0,0,0,800.0,1,771891
3521005,Mississauga,43.5436253,-79.7164999,Basement,1650.0,2.0,1.0,0,0,0,900.0,1,771891
3521005,Mississauga,43.5432262,-79.6224659,Basement,1500.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5431882,-79.7371012,Basement,2200.0,3.0,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5417524,-79.7227882,Basement,1900.0,2.0,1.0,0,0,0,900.0,1,771891
3521005,Mississauga,43.5413769,-79.6982664,House,3200.0,3.0,2.0,0,0,0,693.2284334664314,2,771891
3521005,Mississauga,43.5409196,-79.5997385,Townhouse,3500.0,3.5,2.0,0,0,1,693.2284334664314,2,771891
3521005,Mississauga,43.5404626,-79.6828791,Apartment,2629.0,2.0,2.0,0,0,1,847.0,1,771891
3521005,Mississauga,43.540199,-79.617851,House,6500.0,4.0,2.5,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5395245,-79.7172011,House,2590.0,4.0,2.5,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5393263,-79.7347296,Basement,1899.0,2.0,2.0,0,0,0,925.0,1,771891
3521005,Mississauga,43.5384018,-79.7368816,House,3500.0,3.5,2.5,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5353805,-79.6928307,Condo,2200.0,1.0,1.0,1,1,1,800.0,1,771891
3521005,Mississauga,43.5325091,-79.6822373,House,3500.0,3.0,4.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5324335,-79.6310863,Basement,2000.0,2.0,1.0,1,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5321048,-79.7124678,Condo,2900.0,2.5,2.0,1,1,1,820.0,1,771891
3521005,Mississauga,43.5315281,-79.6879905,House,2700.0,3.0,2.0,0,0,1,693.2284334664314,0,771891
3521005,Mississauga,43.5302384,-79.6856197,Apartment,1500.0,1.0,1.0,1,1,1,650.0,1,771891
3521005,Mississauga,43.5298967,-79.6509561,Apartment,2294.0,2.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5298967,-79.6509561,Apartment,1950.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.528891,-79.6501228,Apartment,2333.0,2.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.528891,-79.6501228,Apartment,1950.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.528891,-79.6501228,Apartment,2627.0,3.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5281461,-79.6505175,Apartment,2399.0,2.0,1.0,0,1,1,819.0,1,771891
3521005,Mississauga,43.5272163,-79.6440903,House,450.0,1.0,1.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5260361,-79.6800293,Condo,2300.0,1.0,1.0,0,0,1,670.0,1,771891
3521005,Mississauga,43.5254923,-79.6642441,Basement,1800.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5254923,-79.6642441,Basement,1800.0,2.5,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5211415,-79.6206452,Condo,3050.0,2.0,2.0,0,1,1,852.0,1,771891
3521005,Mississauga,43.5190887,-79.6377181,Apartment,2869.0,2.0,1.0,0,0,0,850.0,1,771891
3521005,Mississauga,43.5189314,-79.6477544,Basement,2000.0,3.0,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5179569,-79.6419648,House,2500.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5179569,-79.6419648,House,2500.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5169596,-79.6378734,Basement,2000.0,3.5,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5152347,-79.6511637,House,2500.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5152347,-79.6511637,Basement,2200.0,3.5,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5150547,-79.6395085,Basement,1400.0,1.0,1.0,1,1,1,550.0,1,771891
3521005,Mississauga,43.5145997,-79.6479737,Apartment,2175.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5145997,-79.6479737,Apartment,1750.0,1.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5138551,-79.6426666,Basement,1750.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.51351,-79.6320739,Apartment,1950.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.51351,-79.6320739,Apartment,1775.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5132176,-79.6514853,House,2600.0,3.0,2.0,0,0,0,799.0,1,771891
3521005,Mississauga,43.5113377,-79.6304217,Condo,3475.0,2.5,2.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5112842,-79.6255149,Apartment,2299.0,1.0,1.0,0,1,1,728.0,1,771891
3521005,Mississauga,43.5105335,-79.6584555,Basement,2000.0,2.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5103223,-79.6378815,Townhouse,3500.0,3.0,3.0,1,0,1,693.2284334664314,0,771891
3521005,Mississauga,43.5099864,-79.6377862,Townhouse,2900.0,3.0,2.5,0,0,0,693.2284334664314,2,771891
3521005,Mississauga,43.5096956,-79.6260413,Townhouse,500.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5075205,-79.6596834,House,2700.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5073877,-79.6576965,Basement,2080.0,2.0,1.0,0,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5073081,-79.6426666,Apartment,1600.0,1.0,1.0,1,1,1,725.0,1,771891
3521005,Mississauga,43.5063354,-79.6516785,House,3500.0,4.0,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5060127,-79.6333674,Basement,1500.0,2.5,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5055994,-79.6500351,Condo,2100.0,1.5,1.0,0,0,0,650.0,1,771891
3521005,Mississauga,43.5036439,-79.6514386,Basement,1475.0,0.5,1.0,1,1,1,700.0,1,771891
3521005,Mississauga,43.4976509,-79.6134246,Apartment,1700.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.4936634,-79.6166018,Condo,2500.0,1.0,2.0,1,1,1,830.0,1,771891
3521005,Mississauga,43.6080595,-79.5875152,Apartment,1677.0,0.5,1.0,0,1,1,424.0,1,771891
3521005,Mississauga,43.5468071,-79.5931767,Apartment,1650.0,1.0,1.5,1,1,1,500.0,1,771891
3521005,Mississauga,43.5123095,-79.6371266,Apartment,1965.0,1.0,1.0,0,0,1,693.2284334664314,1,771891
3521005,Mississauga,43.5532058,-79.5853953,Apartment,1695.0,1.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.6083628,-79.6163455,Apartment,1700.0,1.0,1.0,1,1,1,800.0,1,771891
3521005,Mississauga,43.5559298,-79.5765643,Apartment,2595.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.621686,-79.5946468,Apartment,2725.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5743719,-79.6060783,Apartment,2250.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5888466,-79.7843167,Apartment,1950.0,2.0,1.5,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5586726,-79.617223,Apartment,1400.0,1.5,1.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5491837,-79.5870763,Apartment,1975.0,1.0,1.0,1,1,1,750.0,1,771891
3521005,Mississauga,43.5145997,-79.6479737,Apartment,1905.0,1.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5766987,-79.6103825,Apartment,1699.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5878404,-79.6294632,Apartment,1729.0,0.5,1.0,0,1,1,440.0,1,771891
3521005,Mississauga,43.528891,-79.6501228,Apartment,2429.0,2.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.528891,-79.6501228,Apartment,2013.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.6087268,-79.5879102,Apartment,2301.0,3.0,1.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5715535,-79.6016,Apartment,2015.0,1.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5737042,-79.6056833,Apartment,2695.0,3.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Apartment,2700.0,2.0,1.0,0,0,0,839.0,1,771891
3521005,Mississauga,43.5737042,-79.6056833,Apartment,2026.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5737042,-79.6056833,Apartment,2483.0,2.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Apartment,2670.0,2.0,1.0,0,0,0,779.0,1,771891
3521005,Mississauga,43.5721551,-79.5641195,Apartment,1950.0,2.0,1.0,0,1,1,750.0,1,771891
3521005,Mississauga,43.5843559,-79.7544836,Apartment,2649.0,2.0,1.0,0,1,1,930.0,1,771891
3521005,Mississauga,43.5760227,-79.703658,Apartment,2449.0,1.0,1.0,0,1,1,716.0,1,771891
3521005,Mississauga,43.5145997,-79.6479737,Apartment,2330.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.6105044,-79.6018689,Apartment,2310.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.6200142,-79.5904424,Apartment,2675.0,3.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5734109,-79.6041036,Apartment,1850.0,1.0,1.0,0,0,1,729.0,0,771891
3521005,Mississauga,43.5926331,-79.6302966,Apartment,1875.0,1.0,1.0,0,0,1,707.0,0,771891
3521005,Mississauga,43.5916819,-79.6280155,Apartment,1300.0,1.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5726884,-79.5990572,Apartment,1850.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5417147,-79.5901429,Apartment,1700.0,1.0,1.0,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5766987,-79.6103825,Apartment,1499.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5726884,-79.5990572,Apartment,1699.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5766987,-79.6103825,Apartment,1699.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5601175,-79.5760376,Apartment,1690.0,1.0,1.0,0,1,1,540.0,1,771891
3521005,Mississauga,43.7246403,-79.6454737,Apartment,1499.0,0.5,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.7246403,-79.6454737,Apartment,1750.0,1.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.5715535,-79.6016,Apartment,2445.0,2.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.721592,-79.6368327,Apartment,2370.0,2.0,1.5,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5298967,-79.6509561,Apartment,2429.0,2.0,1.0,0,1,0,693.2284334664314,1,771891
3521005,Mississauga,43.6205084,-79.6033767,Apartment,2477.0,2.0,1.0,0,1,0,863.0,1,771891
3521005,Mississauga,43.7197105,-79.6330675,Apartment,2405.0,2.0,2.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5698299,-79.5707481,Apartment,2164.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5843559,-79.7544836,Apartment,2499.0,1.0,1.0,0,1,1,742.0,1,771891
3521005,Mississauga,43.7207087,-79.6350471,Apartment,2371.0,2.0,1.5,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5755256,-79.5931328,Apartment,2025.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Apartment,2725.0,2.0,1.0,0,0,0,796.0,1,771891
3521005,Mississauga,43.5577601,-79.7071645,Apartment,2675.0,2.0,1.0,0,0,0,808.0,1,771891
3521005,Mississauga,43.5734109,-79.6041036,Apartment,2100.0,2.0,1.0,0,0,1,958.0,0,771891
3521005,Mississauga,43.5281461,-79.6505175,Apartment,2149.0,1.0,1.0,0,1,1,667.0,1,771891
3521005,Mississauga,43.5732912,-79.6023923,Apartment,2100.0,2.0,1.0,0,0,1,955.0,0,771891
3521005,Mississauga,43.5721432,-79.6125722,Apartment,2100.0,2.0,1.0,0,0,1,914.0,0,771891
3521005,Mississauga,43.5926331,-79.6302966,Apartment,2200.0,2.0,1.5,0,0,1,850.0,0,771891
3521005,Mississauga,43.5723164,-79.6026994,Apartment,2100.0,2.0,1.5,0,0,1,935.0,0,771891
3521005,Mississauga,43.6273737,-79.5836541,Apartment,2379.0,2.0,1.0,0,1,1,772.0,1,771891
3521005,Mississauga,43.513489,-79.6321391,Apartment,2000.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.6241167,-79.5860278,Apartment,2279.0,2.0,1.0,0,1,1,802.0,1,771891
3521005,Mississauga,43.5858378,-79.6156874,Apartment,1895.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5723164,-79.6026994,Apartment,1850.0,1.0,1.0,0,0,1,723.0,0,771891
3521005,Mississauga,43.5888592,-79.6402103,Apartment,3500.0,2.0,2.5,1,1,1,693.2284334664314,2,771891
3521005,Mississauga,43.5843559,-79.7544836,Apartment,2690.0,2.0,1.0,0,1,1,943.0,1,771891
3521005,Mississauga,43.5843559,-79.7544836,Apartment,2449.0,1.0,1.0,0,1,1,620.0,1,771891
3521005,Mississauga,43.5843559,-79.7544836,Apartment,2425.0,1.0,1.0,0,1,1,620.0,1,771891
3521005,Mississauga,43.5112842,-79.6255149,Apartment,2399.0,1.0,1.0,0,1,1,752.0,1,771891
3521005,Mississauga,43.5779438,-79.6120238,Apartment,2710.0,2.0,2.0,0,0,0,822.0,1,771891
3521005,Mississauga,43.7136438,-79.6451228,Apartment,2000.0,2.0,1.0,0,0,1,693.2284334664314,1,771891
3521005,Mississauga,43.6336237,-79.7193047,Apartment,2500.0,2.0,1.0,0,0,0,800.0,1,771891
3521005,Mississauga,43.5766987,-79.6103825,Apartment,1699.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5766987,-79.6103825,Apartment,1699.0,1.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.6428383,-79.5932644,Apartment,1940.0,1.0,1.0,0,0,0,693.2284334664314,1,771891
3521005,Mississauga,43.5721432,-79.6125722,Apartment,1925.0,1.0,1.0,0,0,1,830.0,0,771891
3521005,Mississauga,43.5498678,-79.7263164,Apartment,1800.0,2.0,2.0,1,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.5864938,-79.7571264,Apartment,2500.0,2.0,1.0,0,1,1,693.2284334664314,1,771891
3521005,Mississauga,43.7197105,-79.6330675,Apartment,2670.0,4.0,1.5,0,1,1,693.2284334664314,1,771891
